NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Theft (school  staff or student pro,Out-of-school suspension,1
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Physical fight,Out-of-school suspension,3
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Sexual Harassment,Out-of-school suspension,1
NI,4.781,2008,01600330,Physical attack  assault (non- sexu,Out-of-school suspension,1
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,1
NI,4.781,2008,01600330,Physical attack  assault (non- sexu,Out-of-school suspension,2
NI,4.781,2008,01600330,Sexual Harassment,Out-of-school suspension,1
NI,4.781,2008,01600330,Vandalism/Destruction of Property,Out-of-school suspension,2
NI,4.781,2008,01600330,Unassigned,Out-of-school suspension,2
NI,4.781,2008,01600330,Vandalism/Destruction of Property,Out-of-school suspension,4
NI,4.781,2008,01600330,Physical fight,Out-of-school suspension,5
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,2
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,3
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical fight,Out-of-school suspension,1
NI,5.274,2009,01600330,Vandalism/Destruction of Property,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,2
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Sexual Harassment,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,2
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,3
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,90
NI,5.274,2009,01600330,Sexual Harassment,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.274,2009,01600330,Unassigned,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,5
NI,5.0,2010,01600330,Vandalism/Destruction of Property,Out-of-school suspension,2
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,2
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,3
NI,5.0,2010,01600330,Threat of physical attack,Out-of-school suspension,2
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,2
NI,5.0,2010,01600330,Vandalism/Destruction of Property,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.0,2010,01600330,Marijuana possession,Out-of-school suspension,10
NI,5.0,2010,01600330,Knife (cutting weapon),Out-of-school suspension,10
NI,5.0,2010,01600330,Sexual Harassment,Out-of-school suspension,2
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,2
NI,5.0,2010,01600330,Physical fight,Out-of-school suspension,2
NI,5.0,2010,01600330,Tobacco use (cigarettes  cigars  pipes or smokeless tobacco),Out-of-school suspension,1
NI,5.0,2010,01600330,Sexual Harassment,Out-of-school suspension,1
NI,5.0,2010,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.825,2012,01600330,Knife (cutting weapon),Out-of-school suspension,10
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,3
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,3
NI,5.825,2012,01600330,Unassigned,Out-of-school suspension,2
NI,5.825,2012,01600330,Unassigned,Out-of-school suspension,2
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,2
NI,5.825,2012,01600330,Unassigned,Out-of-school suspension,2
NI,5.825,2012,01600330,Unassigned,Out-of-school suspension,2
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
NI,5.825,2012,01600330,Physical attack  assault (non- sexual),Out-of-school suspension,1
